id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
32551715,Chill places,206176346,David,,District 32,36.03251,-86.61594,Private room,70,3,1,2019-04-28,0.03,1,0,0,
32567134,Artistic 1930's Craftsman in hip East Nashville,131077665,Sara,,District 5,36.18594,-86.752,Entire home/apt,139,30,15,2021-07-01,0.54,1,341,6,
32567363,Pool View Flat in the Gulch!,242127185,Pine St,,District 19,36.15336,-86.7811,Entire home/apt,156,1,103,2021-10-03,3.32,7,153,34,
32568199,Be in the Center of it all in the Gulch!,242127185,Pine St,,District 19,36.15368,-86.7823,Entire home/apt,165,1,78,2021-10-04,2.47,7,149,32,
32568417,2 Bedroom Condo in Downtown Nashville!,242127185,Pine St,,District 19,36.15234,-86.78146,Entire home/apt,190,1,131,2021-09-23,8.40,7,106,47,
32568787,Amazing Condo in the Heart of the Gulch!,242127185,Pine St,,District 19,36.15271,-86.78207,Entire home/apt,190,1,100,2021-10-04,3.50,7,108,42,
32568906,Condo close to everything in Downtown Nashville!,242127185,Pine St,,District 19,36.15185,-86.78158,Entire home/apt,189,1,140,2021-10-10,5.53,7,128,39,
32575015,Tuscana Nashville,244808945,Mimi,,District 8,36.28302,-86.72711,Entire home/apt,81,2,31,2021-10-17,1.41,1,0,25,
32581018,Modern WeHo Townhouse w/ 2 Living Rooms,106505883,TurnKey Vacation Rentals,,District 17,36.1368,-86.76588,Entire home/apt,216,2,14,2021-10-19,0.95,135,336,7,
32584564,Cute & Cozy Nashville Apartment,142592800,Friday,,District 13,36.11661,-86.63141,Entire home/apt,106,5,0,,,1,328,0,
32595186,Hostfolio's Urban Cowboy ★ Amazing Rooftop Views!,96739684,Chandler,,District 19,36.16958,-86.79804,Entire home/apt,388,2,49,2021-08-23,1.71,4,332,10,
32603179,Luxury Loft w/ River View - 1 block from Broadway,243348880,Pilcher Lofts,,District 19,36.16324,-86.77584,Entire home/apt,1143,1,58,2021-10-19,2.44,3,249,28,
32603808,Luxury Loft w/ City View - 1 block from Broadway,243348880,Pilcher Lofts,,District 19,36.16324,-86.77584,Entire home/apt,1164,1,55,2021-10-18,2.67,3,1,32,
32620133,Serenity Place,96060036,Latoya,,District 27,36.0525,-86.70298,Entire home/apt,142,2,45,2021-10-04,1.52,1,334,12,
32655720,Luxurious Downtown Top floor Corner-2bd2bth-#520,24241984,Patsy,,District 19,36.15626,-86.76588,Entire home/apt,302,2,21,2020-03-11,0.67,13,0,0,
32658293,Creekside Guesthouse on Nashville Farm,74176068,Catherine,,District 3,36.3751,-86.76654,Entire home/apt,138,2,153,2021-10-11,153,1,310,55,
32660278,Weho Milliner's Loft,1763672,Anna,,District 17,36.13744,-86.76498,Entire home/apt,154,2,53,2021-10-11,1.85,1,101,8,
32663556,Rustic Garden Retreat Home,154499736,Goly,,District 1,36.34607,-86.89209,Entire home/apt,125,30,25,2021-09-16,0.82,1,212,4,
32666179,Luxurious Downtown Corner 2bd2bth-City/River-#320,24241984,Patsy,,District 19,36.15743,-86.76601,Entire home/apt,271,2,39,2020-05-17,1.26,13,0,0,
32687402,"Luxurious 8 bd/6ba house, Price is the total",35208416,Jenny,,District 5,36.20027,-86.75609,Entire home/apt,769,1,42,2021-09-12,1.38,3,317,14,
32710910,Guitar Town Getaway | Near Downtown & Airport,32908259,Austin,,District 30,36.07102,-86.70067,Entire home/apt,138,30,70,2021-07-12,3.23,1,230,31,
32712863,Private Rooftop Deck: Modern & Luxurious,319913,Reservations,,District 5,36.18914,-86.77218,Entire home/apt,335,2,14,2021-08-23,0.45,19,346,11,
32724463,Oasis in the East Just a Block From Five Points Area,246076050,Lew,,District 6,36.17511,-86.75542,Private room,180,2,127,2021-10-15,4.29,1,305,49,
32726384,Perfect Private Room,31306951,Jessica,,District 33,36.04402,-86.59425,Private room,27,31,2,2021-09-19,0.09,3,355,1,
32736724,Renovated fire pit cottage in hot east Nashville!,33690297,Tatiana,,District 7,36.20058,-86.72699,Entire home/apt,90,30,6,2021-10-02,0.32,1,54,2,
32739076,Beautiful New Home with Amazing Downtown Views!,43800255,John,,District 21,36.15657,-86.81588,Entire home/apt,496,2,17,2021-02-15,0.71,28,346,2,
32747443,Cozy Farmhouse-East Nash -Minutes to everything!,246264732,Angelica,,District 5,36.20371,-86.75872,Entire home/apt,155,1,98,2021-10-21,3.61,1,137,15,
32759754,Sleep on a King: Suburban Nashville Getaway,246289246,Dana,,District 3,36.27108,-86.76209,Entire home/apt,207,4,34,2021-10-20,1.08,1,34,10,
32765613,Ideal Modern Apartment in Historic Neighborhood,25160053,Megan,,District 19,36.17602,-86.79,Entire home/apt,250,5,33,2021-10-02,1.29,2,305,6,
32767931,The Walking Horse - Prime Walkable Location!,185542066,Mark,,District 5,36.18754,-86.75272,Entire home/apt,159,30,48,2020-09-06,1.73,1,0,0,
32769354,Cozy Room in Historic Neighborhood close to City,212031275,Dana,,District 6,36.17144,-86.76067,Private room,125,2,56,2021-10-10,2.67,1,62,14,
32777010,Hostfolio's Aviator Retreat ★ Epic Skyline Views!,96739684,Chandler,,District 19,36.16958,-86.79804,Entire home/apt,402,2,49,2021-09-26,1.77,4,329,10,
32777370,"Walk to
Hip Bars*PHOTO WALL* Porch Swings* Stylish Decor",64373321,Tiffany,,District 5,36.17728,-86.756,Entire home/apt,455,3,82,2021-10-10,4.05,3,123,37,
32779311,BRAND NEW GIANT LUXURY HOME 15 BEDS TONS OF SPACE,115505661,Chris,,District 5,36.19849,-86.74671,Entire home/apt,225,2,72,2021-10-20,2.57,77,322,20,
32809031,Hostfolio's Music City Modern ★ Big Groups Welcome,96739684,Chandler,,District 19,36.16958,-86.79804,Entire home/apt,1055,2,11,2021-04-11,0.36,4,322,2,
32810502,HUGE 4K SQFT Stunner! 2Roof Tops+Game Rm+3min 2 DT,191183915,Annette,,District 19,36.17329,-86.79871,Entire home/apt,1200,3,11,2021-09-20,0.36,2,213,5,
32812317,The Berrywood - Walkable Studio in East Nashville!,85360355,StayLocal,,District 7,36.20516,-86.71846,Entire home/apt,70,1,48,2021-09-26,1.66,79,346,21,
32817035,Private Guest Suite in East Nashville,38736665,Alice,,District 7,36.21708,-86.72472,Private room,81,2,49,2021-10-17,2.03,1,56,15,
32830795,Relax & Retreat at Our Nashville Urban Hangout,22224024,Keith,,District 19,36.17163,-86.79832,Entire home/apt,235,2,93,2021-10-17,3.25,4,165,34,
32841388,Vandyke Bed & Beverage - Gin Inspired Room 201,208487379,Jessica,,District 6,36.17786,-86.75022,Hotel room,335,1,8,2021-07-04,0.57,10,274,6,
32841410,Vandyke Bed & Beverage-Champagne Inspired Room 301,208487379,Jessica,,District 6,36.17812,-86.75054,Hotel room,430,1,4,2021-09-06,0.14,10,258,3,
32841428,"Vandyke Bed & Beverage - Vodka Inspired, Room 202",208487379,Jessica,,District 6,36.17751,-86.75069,Hotel room,335,1,4,2020-10-18,0.13,10,270,0,
32841449,Vandyke Bed & Beverage - Whiskey Inspired Room 302,208487379,Jessica,,District 6,36.1772,-86.74979,Hotel room,462,1,36,2021-09-26,1.17,10,248,20,
32842187,VIBE ✳ GIANT GORGEOUS TOWNHOME ✳ TOP FLOOR BALCONY,101426897,Host Extraordinaires,,District 17,36.13547,-86.77807,Entire home/apt,385,2,54,2021-10-03,2.07,131,283,16,
32846723,"East Nashville Getaway, 10 Minutes from Downtown!",41404643,Sarah,,District 5,36.20606,-86.76358,Entire home/apt,154,7,42,2020-05-31,1.31,1,0,0,
32847983,AIR ✳ LARGE GORGEOUS TOWNHOME ✳ TOP FLOOR BALCONY,101426897,Host Extraordinaires,,District 17,36.13626,-86.77771,Entire home/apt,328,2,54,2021-10-10,1.70,131,261,24,
32848690,LUSH ✦ HUGE BEAUTIFUL TOWNHOME ✦ TOP FLOOR BALCONY,101426897,Host Extraordinaires,,District 17,36.13527,-86.77802,Entire home/apt,365,2,55,2021-10-04,1.84,131,246,19,
32859747,Brand New Wyndham Clearwater Resort with Oceanview,200283542,Kelli,,District 15,36.22086,-86.70536,Entire home/apt,415,5,0,,,1,0,0,
32866200,Townhouse with Rooftop Patio | Walk to 12South,122897400,Music City Vacation Homes,,District 18,36.13477,-86.78918,Entire home/apt,655,2,27,2021-10-11,0.91,13,296,4,
32868606,HEAT ✷ STEAMING HOT TOWNHOME ✷ TOP FLOOR BALCONY,101426897,Host Extraordinaires,,District 17,36.13619,-86.77746,Entire home/apt,359,2,67,2021-10-10,2.15,131,247,28,
32869497,Green Hills Charm,47637705,Frank,,District 25,36.09285,-86.79579,Private room,61,3,28,2021-10-18,1.19,1,340,12,
32869595,Downtown Nashville-park free-2 blks 2 all the fun!,241481601,Laurie,,District 19,36.15374,-86.77477,Entire home/apt,245,2,99,2021-10-11,3.52,1,0,40,
32870653,POP ✸ THE BIG FUN TOWNHOME ✸ TOP FLOOR BALCONY,101426897,Host Extraordinaires,,District 17,36.13709,-86.77976,Entire home/apt,336,2,73,2021-10-17,2.75,131,0,33,
32871329,LEAN ★ BIG SUPERIOR TOWNHOME ★ TOP FLOOR BALCONY,101426897,Host Extraordinaires,,District 17,36.1359,-86.77791,Entire home/apt,355,2,58,2021-10-14,1.87,131,295,24,
32872307,Joe’s Eastside Apartment,183947941,Joe V.,,District 7,36.20401,-86.73522,Entire home/apt,95,2,53,2021-10-17,1.98,1,126,19,
32886505,Nashville Townhouse + STUNNING Rooftop Views of DT,122897400,Music City Vacation Homes,,District 17,36.13437,-86.78761,Entire home/apt,650,2,15,2020-07-19,0.59,13,284,0,
32922930,DUNN ~~ Huge 3BR ~ 4Bath ~ 14 Beds ~ 2 mi to DT!,24905886,Blake,,District 2,36.18723,-86.80366,Entire home/apt,10299,364,62,2021-10-11,2.09,9,278,25,
32935765,Guest Suite at the Nash Ranch,58890105,Pete & Sara,,District 27,36.06817,-86.72944,Entire home/apt,62,1,139,2021-10-13,10.17,1,28,94,
32939508,"LOFT LULA 'DOS' in Downtown Nashville, TN",225949486,Luis + Crystal,,District 19,36.15413,-86.77376,Entire home/apt,198,1,250,2021-10-17,13.32,12,355,99,
32942800,Cozy Private Apartment 15 Mins from Downtown,1657188,Alta,,District 27,36.06946,-86.7298,Entire home/apt,69,1,108,2021-08-20,3.85,1,0,46,
32952571,Cantrell’s Airbnb on Broadway 1910,35595674,Jordan,,District 19,36.15148,-86.79773,Entire home/apt,150,2,43,2021-09-19,1.42,4,353,17,
32958841,Goodwin Oasis,248034280,Mary And Jim,,District 29,36.08994,-86.62397,Entire home/apt,194,4,57,2021-10-09,1.95,1,222,19,
32963904,Historic Hideaway in Lockeland Springs - East Nash,248086830,Josh,,District 6,36.17282,-86.74266,Entire home/apt,83,1,154,2021-10-19,5.08,1,79,66,
32986701,"Downtown Nashville walk to Stadium, Broadway,Ryman",235685945,Brenda,,District 6,36.17095,-86.75657,Entire home/apt,204,2,54,2021-10-20,2.21,1,0,24,
32987908,"Music City Studio B,  Music Row, Nashville, TN",160355269,DeAnn,,District 19,36.14589,-86.79529,Entire home/apt,213,3,68,2021-10-12,2.26,3,155,29,
32990740,Near Downtown Luxury walk to everything!,37906079,Ting,,District 6,36.17062,-86.75686,Entire home/apt,452,4,48,2021-10-12,1.73,2,148,20,
32992170,Modern Parisian in City Heights Downtown Nashville,161316384,Wayne,,District 21,36.1577,-86.81606,Entire home/apt,99,30,6,2021-08-15,0.23,4,187,1,
33013006,Charming and Private Detached Guesthouse in East Nashville,9092544,Julia,,District 8,36.22969,-86.72773,Entire home/apt,97,1,251,2021-10-10,11.57,1,108,82,
33017745,Music Row Condo in Spence Manor/Guitar Shaped Pool,1683708,Carlos And Cheryl,,District 19,36.14858,-86.79246,Entire home/apt,143,3,105,2021-10-20,3.97,4,258,37,
33020365,Spacious and Airy East Nashville Home,220745216,Katie,,District 7,36.19834,-86.73021,Entire home/apt,400,2,45,2021-10-17,1.49,1,77,14,
33037600,Live like the stars!,70213252,Jamison,,District 15,36.23203,-86.70447,Entire home/apt,500,3,0,,,2,364,0,
33039071,Extraordinary Apt Steps from Broadway - Pool Open!,149105487,Justin,,District 19,36.15528,-86.77586,Entire home/apt,225,1,144,2021-10-20,144,5,11,71,
33048831,Great East Nashville Getaway,82168497,Seth,,District 8,36.2141,-86.75962,Entire home/apt,85,1,91,2020-10-05,3.01,1,0,0,
33069060,"Music City Studio C, Music Row, Nashville, TN",160355269,DeAnn,,District 19,36.1443,-86.79492,Entire home/apt,241,3,100,2021-10-17,3.26,3,109,41,
33090426,STEPS FROM BROADWAY ☆ The Lofts @ 107 - Unit 6,153919195,Dyer Management,,District 19,36.16272,-86.77647,Entire home/apt,333,1,22,2021-08-15,0.73,18,327,2,
33090435,STEPS FROM BROADWAY ☆ The Lofts @ 107 - Unit 2,153919195,Dyer Management,,District 19,36.16132,-86.77628,Entire home/apt,371,1,45,2021-09-12,2.85,18,324,13,
33091529,STEPS FROM BROADWAY ☆ The Lofts @ 107 - Unit 1,153919195,Dyer Management,,District 19,36.16098,-86.77532,Entire home/apt,464,1,42,2021-10-19,1.44,18,326,6,
33094538,Music City Views Downtown Nashville - Walk to Everything.,159458654,Russell,,District 19,36.16268,-86.78369,Entire home/apt,223,2,140,2021-10-16,5.95,2,50,60,
33095170,STEPS FROM BROADWAY ☆ The Lofts @ 107 - Unit 3,153919195,Dyer Management,,District 19,36.1631,-86.77614,Entire home/apt,371,1,10,2021-09-26,0.32,18,323,4,
33095212,STEPS FROM BROADWAY ☆ The Lofts @ 107 - Unit 4,153919195,Dyer Management,,District 19,36.16304,-86.77643,Entire home/apt,371,1,52,2021-08-08,1.76,18,338,8,
33095963,"Stylish Waterfront Condo w/Free WiFi, Private Patio, Instax Camera & Central A/C",58616802,Vacasa Tennessee,,District 19,36.17359,-86.78109,Entire home/apt,234,2,30,2021-10-03,1.16,23,362,16,
33110293,Master Suite by the lake,25773101,Travis,,District 33,36.08201,-86.59677,Private room,68,1,22,2021-10-19,0.70,2,361,18,
33112268,"Downtown close to Broadway, View of St. Capital",249241413,Giselle,,District 19,36.16733,-86.78237,Entire home/apt,41,1,138,2021-07-23,4.42,2,0,12,
33127704,Downtown Nashville Experience!!,249227139,Dawn,,District 19,36.16724,-86.78362,Entire home/apt,39,1,79,2020-03-13,3.19,1,0,0,
33129470,Downtown Nashville Shotgun-Style Home,55042788,Hanna,,District 19,36.17782,-86.80092,Entire home/apt,425,1,1,2019-04-28,0.03,1,18,0,
33153162,Vintage 1920s Craftsman in East Nashville,27853322,Julia,,District 7,36.20981,-86.72637,Entire home/apt,300,2,70,2021-10-19,11.41,1,166,46,
33165041,STEPS FROM BROADWAY ☆ The Lofts @ 107 - Unit 5,153919195,Dyer Management,,District 19,36.16148,-86.77494,Entire home/apt,543,1,57,2021-10-16,2.13,18,284,5,
33165102,The Colby - 10 mins from Broadway or the airport,43119225,Lindsay And Matthew,,District 16,36.09798,-86.72735,Entire home/apt,93,1,105,2021-10-19,3.43,1,16,28,
33186192,❊ Charming Germantown ❊ 2 miles to downtown!!,41385175,Ryan,,District 19,36.18715,-86.79398,Entire home/apt,376,2,81,2021-09-26,3.13,3,166,27,
33187241,"The GREENHOUSE: Near GRAND OLE OPRY, DOWNTOWN, BNA",84895710,Caity & Will,,District 15,36.21729,-86.68648,Entire home/apt,295,2,12,2019-10-12,0.43,2,0,0,
33189174,"Nashville Cool Space - 2acres, comfy beds, fun!",78006359,Nick,,District 15,36.17699,-86.67672,Entire home/apt,268,2,64,2021-10-17,2.64,2,339,29,
33192265,❖ Music City Mural ❖ Rooftop Deck w/Downtown View!,249908847,Stacie,,District 21,36.15805,-86.81493,Entire home/apt,583,3,56,2021-10-17,1.89,1,252,32,
33192778,Ocoee Trail Nashville Bungalow,101865677,Jenny-Faye,,District 9,36.23451,-86.65354,Entire home/apt,232,1,74,2021-10-18,2.49,1,168,28,
33194007,Industrial Townhome with Rooftop Patio,122897400,Music City Vacation Homes,,District 24,36.1529,-86.82802,Entire home/apt,375,2,42,2021-08-01,1.42,13,167,6,
33196002,"Take a Short Scenic Stroll to Five Points! WiFi, AC, Parking, TV",126174,TrueAvenue,,District 6,36.17462,-86.74755,Entire home/apt,168,1,151,2021-10-04,4.85,24,347,50,
33197639,Ridge Home Cottage - Close to Everything!,32252093,John & Susan,,District 16,36.10481,-86.72959,Entire home/apt,270,2,35,2021-10-11,1.18,1,153,14,
33198541,"Spacious, Modern and Cozy",249964342,Niko,,District 19,36.17877,-86.78594,Entire home/apt,279,1,8,2019-06-09,0.27,1,0,0,
33216358,Downtown Condo with Pool View,250092634,Ashton,,District 19,36.15455,-86.77453,Entire home/apt,197,1,181,2021-10-01,5.97,2,42,53,
33223062,Come Enjoy The Royal Palace!!,250145722,Vernetta,,District 19,36.1533,-86.77577,Entire home/apt,211,2,0,,,1,77,0,
33223288,Luxury Rental in the heart of Music Row / Gulch,189642351,Emile,,District 19,36.15053,-86.78752,Entire home/apt,154,1,295,2021-10-06,9.78,1,124,116,
33223973,2 Huge Brand New Homes - DOWNTOWN View Private Rooftop - 14 Bed/8 Bath,43800255,John,,District 21,36.15534,-86.8198,Entire home/apt,1124,2,45,2021-10-17,1.52,28,346,20,
33246343,MIX ✩ WALK TO GULCH ✩ GIANT GORGEOUS BALCONY,101426897,Host Extraordinaires,,District 17,36.1374,-86.77906,Entire home/apt,321,2,47,2021-09-06,1.76,131,253,23,
33246997,TRAD ♛ TOP FLOOR BALCONY ♛ WALK TO GULCH,101426897,Host Extraordinaires,,District 17,36.13504,-86.77915,Entire home/apt,324,2,54,2021-10-03,2.09,131,254,20,
33247929,PLAY ♥ WALK TO GULCH ♥ BIG GORGEOUS BALCONY,101426897,Host Extraordinaires,,District 17,36.13588,-86.77831,Entire home/apt,275,2,41,2021-10-10,3.33,131,252,15,
33248413,Close to Downtown-Instagrammers Dream,59748650,Danielle,,District 5,36.20752,-86.76459,Entire home/apt,282,2,108,2021-10-10,108,1,49,63,
33248440,Huge Brand New Stunner - Breathtaking DOWNTOWN VIEW!,43800255,John,,District 21,36.15703,-86.8175,Entire home/apt,644,2,28,2021-05-16,0.93,28,346,3,
33250628,Private and modern family style home on 1 acre lot,144795052,Therasia,,District 10,36.36784,-86.74111,Entire home/apt,386,1,23,2021-05-31,0.79,1,89,2,
33252562,Avalon,134249758,Emma,,District 19,36.16943,-86.80292,Entire home/apt,207,2,126,2021-10-20,4.54,1,0,43,
33253411,STRUCTURE ✦ WALK TO GULCH ✦ HUGE BALCONY LOUNGE,101426897,Host Extraordinaires,,District 17,36.13674,-86.77767,Entire home/apt,332,2,51,2021-09-27,1.99,131,247,24,
33256235,Rest on the Porch at the Harbor Hideaway in West Nashville,247612418,Kim + Alex,,District 20,36.15736,-86.88355,Entire home/apt,284,3,73,2021-10-10,3.14,2,109,24,
33266760,Beautiful scenic view home in Nashville Tennessee,165608670,Jonathan,,District 4,36.02848,-86.71361,Entire home/apt,200,2,94,2021-10-10,3.04,3,343,47,
33275918,Nashville's Most Historic Downtown Condo with Free Parking,58840697,Julie,,District 19,36.16268,-86.78369,Entire home/apt,265,1,139,2021-10-07,5.04,1,142,55,
33288277,DOWNTOWN with POOL! Next to Broadway! Sleeps 4!!,70202703,Conner,,District 19,36.17358,-86.78189,Entire home/apt,143,1,202,2021-10-16,7.50,3,153,73,
33290506,BRAND NEW DOWNTOWN HUGE HOME  11 BEDS,115505661,Chris,,District 17,36.13784,-86.76749,Entire home/apt,228,2,94,2021-10-19,3.30,77,342,32,
33293671,Brand New Entire House Cozy & Centrally Located,250749699,Barry,,District 21,36.17751,-86.8052,Entire home/apt,260,3,36,2021-10-03,1.34,1,165,16,
33332556,NEW Music City Stunner- Private Rooftop -City View,43800255,John,,District 21,36.15684,-86.81943,Entire home/apt,644,2,36,2021-07-18,1.45,28,347,6,
33340551,The Cumberland - Riverfront Retreat Blocks from Broadway!,6675690,Isabeau And Shaun,,District 19,36.17193,-86.78066,Entire home/apt,167,2,43,2021-08-19,1.60,67,26,12,
33340770,HUGE ROOFTOP DECK ✦ DOWNTOWN VIEW ✦ 12 COMFY BEDS,101426897,Host Extraordinaires,,District 21,36.15725,-86.81765,Entire home/apt,331,2,67,2021-09-19,2.71,131,251,28,
33342030,❊  Three Beds ❊ Charming Germantown ❊,41385175,Ryan,,District 19,36.18567,-86.79319,Private room,53,2,0,,,3,0,0,
33342479,BIG SPECTACULAR TOWNHOME ★ GIANT COVERED PATIO,101426897,Host Extraordinaires,,District 17,36.13652,-86.76728,Entire home/apt,421,2,76,2021-10-03,2.54,131,230,35,
33342859,❊  PRIVATE BED/OFFICE ❊  Charming Germantown  ❊,41385175,Ryan,,District 19,36.18694,-86.79509,Private room,44,2,2,2019-04-11,0.06,3,0,0,
33345884,Germantown Riverview,251203118,Cynthia,,District 19,36.17536,-86.7807,Entire home/apt,108,1,109,2021-10-19,5.19,1,64,58,
33345948,STEPS FROM BROADWAY ☆ The Lofts @ 107 - Unit 8,153919195,Dyer Management,,District 19,36.1631,-86.7765,Entire home/apt,557,1,29,2021-10-13,0.97,18,306,8,
33367137,3 bedroom house in quiet neighborhood,111228362,Omar,,District 1,36.22308,-86.82341,Entire home/apt,263,2,3,2021-09-05,0.72,4,294,3,
33369768,WALKING DISTANCE TO AIRPORT (SOUND PROOF),251386243,Derek,,District 13,36.13546,-86.70046,Entire home/apt,300,2,0,,,1,0,0,
33374929,Spacious Opry Studio,17174141,Chelsie,,District 15,36.19759,-86.67519,Entire home/apt,60,1,131,2021-06-17,4.33,1,0,20,
33401351,Royal holiday house,251636074,Sharon,,District 17,36.13825,-86.7885,Entire home/apt,1299,2,24,2021-07-16,0.99,1,221,14,
33401804,"The  Retreat: Location, Space and Convenience",247720679,Andy,,District 21,36.17358,-86.80711,Entire home/apt,112,2,116,2021-10-17,4.70,1,139,59,
33420237,Cozy Escape- 2 Bd 15 Min From Downtown Nashville!,17726836,Five Star Property,,District 10,36.28284,-86.71979,Entire home/apt,272,2,55,2021-10-07,1.89,4,150,21,
33421178,Peachtree Cottage- Digital Nomads welcome!,21895643,Deidre,,District 16,36.11861,-86.73377,Entire home/apt,124,30,14,2021-08-16,0.46,5,140,10,
33425941,The West End Works,251804646,Barrett,,District 18,36.14118,-86.81358,Entire home/apt,96,30,0,,,2,183,0,
33426720,Private Loft DOWNTOWN! With foosball!,250296629,203,,District 19,36.16513,-86.77654,Entire home/apt,547,1,3,2021-07-05,0.12,3,344,1,
33427132,Walk to Broadway HonkyTonk from your eclectic loft,137485517,Jennifer,,District 19,36.16503,-86.77704,Entire home/apt,520,3,14,2021-10-04,0.46,3,339,5,
33429553,"Luxurious 4-Bdrm Condo, sleeps 10, near Grand Opry",133288905,Cherie,,District 15,36.22019,-86.70377,Private room,299,3,0,,,2,0,0,
33450879,The Frontier Getaway,7428690,Matt & Steph,,District 4,36.03239,-86.73665,Entire home/apt,145,2,95,2021-10-18,3.39,3,342,29,
33453266,Country Suite w/private entrance. NO Shared spaces,191735572,Derrick And Michelle,,District 1,36.31635,-86.8769,Private room,49,1,182,2021-10-19,6.89,1,330,136,
33454889,Glam Historic House in Germantown-Mins to Downtown,53216172,Chip & Jamie,,District 19,36.17897,-86.78791,Entire home/apt,369,2,51,2021-10-11,1.77,5,46,10,
33489098,Master Suite w/Private Bath * Minutes to Downtown,39351349,Alexandria,,District 2,36.22328,-86.76835,Private room,45,2,27,2020-10-11,1.02,2,0,0,
33491525,DOWNTOWN Condo w/POOL! Next to Broadway! Riverview,70202703,Conner,,District 19,36.17382,-86.78099,Entire home/apt,160,1,177,2021-10-19,6.91,3,153,80,
33492728,Newly Renovated! Resting in Rojo Nashville Studio,252380036,Caroline,,District 13,36.13183,-86.70253,Entire home/apt,112,1,55,2021-09-26,1.82,1,68,8,
33493801,Private guest room and bathroom in East Nash home,221074792,Chad,,District 5,36.18257,-86.75728,Private room,71,1,0,,,2,0,0,
33507925,#309 Edison · NEW! 5 ★ Condo by Superhost in Perfect Area for 6,252482075,PJ & Gina,,District 5,36.20396,-86.73948,Entire home/apt,177,1,41,2020-03-10,1.51,1,84,0,
33515981,Bohemian Boutique A | 3 Suites | Rooftop Deck | Walkable,31549142,Brandon,,District 5,36.17934,-86.75699,Entire home/apt,342,2,75,2021-09-27,3.31,16,169,29,
33523226,Chic and Eclectic 3-story Home with Rooftop Deck,1870071,D. Jann,,District 19,36.17811,-86.78735,Entire home/apt,421,2,10,2021-10-03,0.39,1,52,6,
33529587,The Woodbright - Cozy Digs - Easy Access to City,23671241,Graham,,District 16,36.11818,-86.74132,Entire home/apt,139,1,27,2021-10-18,1.06,1,83,16,
33550688,Big Downtown Modern Beauty!  6 Min to Broadway!,251837388,CeCe,,District 24,36.15456,-86.8296,Entire home/apt,559,2,61,2021-09-19,3.75,2,176,17,
33556052,Private & Cozy Green Hills Loft ~ 15 mins Downtown,94194379,Cody,,District 25,36.1164,-86.83964,Entire home/apt,91,2,104,2021-10-20,5.15,3,0,29,
33559059,The Cozy Corner,59805862,Marchionees,,District 32,36.03418,-86.67525,Entire home/apt,300,2,23,2021-10-03,23,1,236,16,
33559118,Hidden Gem of music city minutes to Downtown,231017254,Charles,,District 19,36.1835,-86.79507,Entire home/apt,352,2,42,2021-10-10,2.15,1,345,25,
33561647,"Fun 3BR Home 7min from Dtown - WiFi, Parking, AC",126174,TrueAvenue,,District 2,36.18458,-86.80603,Entire home/apt,234,2,116,2021-09-12,4.22,24,340,34,
33588064,Nashville Diamond#PrivatePatio#5mins to Downtown!,74537105,Grace & Michael,,District 5,36.18318,-86.77199,Entire home/apt,278,2,82,2021-10-17,6.34,2,300,46,
33588725,Beautiful 1BR Apt with Pool - 1 mile from Broadway,1447838,Jessi,,District 19,36.17777,-86.78471,Entire home/apt,200,1,3,2019-07-14,0.10,1,0,0,
33589420,The Chill Room,253108172,Tj,,District 26,36.08202,-86.72926,Entire home/apt,55,1,19,2019-06-23,0.62,1,0,0,
33608577,"""Crossroads of Music City""",253119411,Peggy T,,District 17,36.1137,-86.77008,Entire home/apt,175,3,15,2020-03-15,0.53,1,136,0,
33615693,Big Modern 4 Bedroom/4 BATH! 5 min to Downtown,251837388,CeCe,,District 24,36.15388,-86.82985,Entire home/apt,628,2,41,2021-10-03,1.62,2,173,13,
33631335,The McGavock Loft - Near Gaylord Opryland Hotel,252995201,Kemith,,District 15,36.20354,-86.67844,Entire home/apt,125,2,73,2021-10-18,2.47,2,0,39,
33632097,ULTRA GULCH DOWNTOWN VIEWS ROOFTOP LUXURY 15 BEDS!,115505661,Chris,,District 17,36.14472,-86.78468,Entire home/apt,259,1,70,2021-10-19,2.87,77,0,17,
33639757,1 mile from capital. Backyard w/firepit & Gameroom,231273495,Lynn,,District 19,36.17165,-86.80122,Entire home/apt,305,4,24,2021-10-19,0.96,2,251,20,
33684581,Downtown Riverfront View with POOL!,253888189,Todd,,District 19,36.17255,-86.77976,Entire home/apt,158,1,165,2021-10-12,5.52,1,152,75,
33686603,The Nest in Nashville,15053561,Tom And Sue,,District 29,36.08317,-86.63048,Entire home/apt,98,2,55,2021-09-30,1.96,1,245,17,
33706357,The Sage Estate - 6 Mins to Downtown!,85360355,StayLocal,,District 5,36.187,-86.77216,Entire home/apt,356,1,43,2021-10-07,4.26,79,317,23,
33707162,Sleek Townhouse with Rooftop | Walk to 12South,122897400,Music City Vacation Homes,,District 17,36.13398,-86.78801,Entire home/apt,650,2,28,2021-10-11,0.93,13,308,5,
33709351,"Modern Townhome next to Belmont, Gulch & 12 South",122897400,Music City Vacation Homes,,District 17,36.13653,-86.78899,Entire home/apt,650,2,23,2021-09-06,0.83,13,315,4,
